,users,users_received_1,campaign_type_1,opened_1,camp_volume_1,users_received_8,campaign_type_8,opened_8,camp_volume_8,users_received_16,campaign_type_16,opened_16,camp_volume_16,disc1_pre_3days,disc1_pre_6day,disc1_pre_14dat,disc2_pre_4days,disc2_pre_7day,disc2_pre_14day,disc3_pre_1day,disc4_pre_2day,disc5_pre_1day,disc5_pre_13day,products_pre_3days,products_pre_7day,products_pre_14day,new_users_pre_3days,new_users_pre_7day,new_users_pre_14day,volume_pre_3days,volume_pre_7day,volume_pre_14day,full_revenue_pre_3days,full_revenue_pre_7day,full_revenue_pre_14day,year,month
1657,14.0,2457.0,20.0,448.0,2482.0,71.0,19.0,56.0,96.0,1294.0,24.0,244.0,1328.0,16.0,4.0,4.0,30.0,6.0,7.0,2.0,0.0,0.0,0.0,34.0,13.0,10.0,12.0,6.0,2.0,49.0,16.0,12.0,161800.0,55100.0,42100.0,2020,1
1658,21.0,182.0,29.0,93.0,201.0,166.0,25.0,80.0,181.0,2412.0,27.0,563.0,2448.0,16.0,10.0,5.0,38.0,10.0,11.0,1.0,0.0,0.0,0.0,36.0,13.0,12.0,13.0,7.0,4.0,53.0,20.0,19.0,170700.0,62800.0,70700.0,2020,1
1659,26.0,1848.0,30.0,460.0,1912.0,1819.0,23.0,361.0,1852.0,100.0,27.0,57.0,109.0,20.0,2.0,7.0,52.0,5.0,7.0,5.0,0.0,0.0,0.0,42.0,10.0,9.0,16.0,3.0,2.0,69.0,16.0,15.0,217400.0,54900.0,46500.0,2020,1
1660,6.0,2134.0,30.0,533.0,2196.0,53.0,15.0,48.0,65.0,1866.0,22.0,387.0,1900.0,20.0,7.0,1.0,63.0,3.0,3.0,4.0,0.0,0.0,0.0,49.0,5.0,5.0,15.0,2.0,1.0,84.0,8.0,6.0,259500.0,25000.0,18300.0,2020,2
1661,11.0,62.0,13.0,53.0,64.0,45.0,17.0,34.0,51.0,62.0,17.0,42.0,72.0,16.0,5.0,4.0,56.0,7.0,3.0,1.0,0.0,0.0,0.0,40.0,12.0,6.0,10.0,4.0,2.0,71.0,15.0,8.0,215800.0,52700.0,23200.0,2020,2
1662,14.0,145.0,23.0,53.0,154.0,1386.0,22.0,289.0,1402.0,48.0,14.0,28.0,49.0,12.0,4.0,4.0,52.0,11.0,22.0,3.0,0.0,0.0,0.0,30.0,13.0,19.0,8.0,3.0,4.0,51.0,19.0,30.0,152500.0,62100.0,102200.0,2020,2
1663,20.0,227.0,31.0,72.0,269.0,1322.0,26.0,249.0,1425.0,174.0,21.0,61.0,175.0,16.0,7.0,8.0,43.0,9.0,13.0,3.0,0.0,0.0,0.0,32.0,9.0,12.0,11.0,5.0,4.0,44.0,15.0,23.0,138300.0,47000.0,71900.0,2020,2
1664,9.0,2479.0,27.0,525.0,2507.0,2457.0,20.0,448.0,2482.0,2490.0,30.0,503.0,2696.0,21.0,9.0,8.0,42.0,11.0,6.0,6.0,0.0,0.0,0.0,47.0,14.0,13.0,22.0,5.0,6.0,73.0,19.0,16.0,233800.0,61600.0,55100.0,2020,2
1665,19.0,113.0,33.0,88.0,132.0,182.0,29.0,93.0,201.0,71.0,19.0,56.0,96.0,23.0,4.0,4.0,46.0,21.0,10.0,1.0,0.0,0.0,1.0,48.0,19.0,13.0,22.0,6.0,7.0,72.0,35.0,20.0,239700.0,108800.0,62800.0,2020,2
1666,18.0,2296.0,34.0,460.0,2343.0,1848.0,30.0,460.0,1912.0,166.0,25.0,80.0,181.0,27.0,3.0,10.0,52.0,22.0,5.0,5.0,0.0,0.0,0.0,47.0,16.0,10.0,22.0,4.0,3.0,80.0,30.0,16.0,269200.0,89100.0,54900.0,2020,2
1667,9.0,81.0,26.0,63.0,101.0,2134.0,30.0,533.0,2196.0,1819.0,23.0,361.0,1852.0,26.0,5.0,2.0,52.0,2.0,3.0,4.0,1.0,0.0,0.0,43.0,5.0,5.0,15.0,0.0,2.0,69.0,6.0,8.0,246000.0,17900.0,25000.0,2020,2
1668,19.0,52.0,13.0,34.0,54.0,62.0,13.0,53.0,64.0,53.0,15.0,48.0,65.0,24.0,8.0,7.0,36.0,7.0,7.0,2.0,1.0,0.0,0.0,43.0,9.0,12.0,13.0,4.0,4.0,67.0,15.0,15.0,233200.0,45500.0,52700.0,2020,2
1669,34.0,197.0,26.0,88.0,209.0,145.0,23.0,53.0,154.0,45.0,17.0,34.0,51.0,19.0,8.0,5.0,45.0,12.0,11.0,3.0,0.0,0.0,0.0,39.0,18.0,13.0,10.0,7.0,3.0,61.0,23.0,19.0,220600.0,74900.0,62100.0,2020,2
1670,39.0,2442.0,41.0,569.0,2497.0,227.0,31.0,72.0,269.0,1386.0,22.0,289.0,1402.0,18.0,7.0,4.0,55.0,21.0,9.0,13.0,0.0,0.0,0.0,43.0,20.0,9.0,11.0,11.0,5.0,80.0,35.0,15.0,289000.0,113400.0,47000.0,2020,2
1671,31.0,2533.0,36.0,540.0,2751.0,2479.0,27.0,525.0,2507.0,1322.0,26.0,249.0,1425.0,21.0,12.0,7.0,76.0,6.0,11.0,9.0,1.0,0.0,0.0,63.0,10.0,14.0,16.0,4.0,5.0,118.0,14.0,19.0,456800.0,51400.0,61600.0,2020,2
1672,34.0,2494.0,52.0,600.0,2555.0,113.0,33.0,88.0,132.0,2457.0,20.0,448.0,2482.0,25.0,7.0,9.0,95.0,13.0,21.0,11.0,0.0,0.0,0.0,77.0,17.0,19.0,21.0,7.0,6.0,139.0,31.0,35.0,540175.0,104400.0,108800.0,2020,2
1673,14.0,2494.0,60.0,675.0,2741.0,2296.0,34.0,460.0,2343.0,182.0,29.0,93.0,201.0,28.0,5.0,4.0,104.0,12.0,22.0,17.0,0.0,0.0,0.0,82.0,16.0,16.0,27.0,4.0,4.0,148.0,24.0,30.0,572075.0,90200.0,89100.0,2020,2
1674,2.0,213.0,23.0,82.0,228.0,81.0,26.0,63.0,101.0,1848.0,30.0,460.0,1912.0,26.0,7.0,3.0,86.0,5.0,2.0,6.0,2.0,0.0,0.0,63.0,10.0,5.0,21.0,2.0,0.0,115.0,12.0,6.0,414375.0,38600.0,17900.0,2020,2
1675,7.0,47.0,16.0,19.0,51.0,52.0,13.0,34.0,54.0,2134.0,30.0,533.0,2196.0,17.0,6.0,5.0,55.0,15.0,7.0,0.0,0.0,0.0,0.0,40.0,13.0,9.0,14.0,4.0,4.0,73.0,25.0,15.0,251600.0,91800.0,45500.0,2020,2
1676,6.0,169.0,25.0,59.0,171.0,197.0,26.0,88.0,209.0,62.0,13.0,53.0,64.0,11.0,8.0,8.0,36.0,23.0,12.0,2.0,0.0,0.0,0.0,20.0,20.0,18.0,5.0,5.0,7.0,31.0,43.0,23.0,89100.0,158600.0,74900.0,2020,2
1677,15.0,212.0,21.0,55.0,235.0,2442.0,41.0,569.0,2497.0,145.0,23.0,53.0,154.0,9.0,11.0,8.0,18.0,33.0,21.0,2.0,0.0,0.0,0.0,20.0,30.0,20.0,10.0,7.0,11.0,26.0,50.0,35.0,81200.0,206400.0,113400.0,2020,2
1678,12.0,2485.0,33.0,543.0,2506.0,2533.0,36.0,540.0,2751.0,227.0,31.0,72.0,269.0,15.0,9.0,7.0,22.0,24.0,6.0,2.0,0.0,0.0,0.0,27.0,27.0,10.0,11.0,9.0,4.0,41.0,46.0,14.0,127500.0,175175.0,51400.0,2020,2
1679,13.0,106.0,30.0,61.0,116.0,2494.0,52.0,600.0,2555.0,2479.0,27.0,525.0,2507.0,18.0,6.0,12.0,28.0,24.0,13.0,0.0,0.0,0.0,0.0,32.0,25.0,17.0,11.0,11.0,7.0,45.0,52.0,31.0,143700.0,190500.0,104400.0,2020,2
1680,3.0,2441.0,27.0,464.0,2472.0,2494.0,60.0,675.0,2741.0,113.0,33.0,88.0,132.0,19.0,2.0,7.0,34.0,5.0,12.0,7.0,0.0,0.0,0.0,34.0,11.0,16.0,11.0,1.0,4.0,56.0,17.0,24.0,178600.0,48700.0,90200.0,2020,2
1681,9.0,47.0,19.0,25.0,53.0,213.0,23.0,82.0,228.0,2296.0,34.0,460.0,2343.0,13.0,3.0,5.0,31.0,2.0,5.0,2.0,0.0,0.0,0.0,27.0,4.0,10.0,11.0,2.0,2.0,44.0,4.0,12.0,140200.0,12400.0,38600.0,2020,2
1682,6.0,41.0,17.0,17.0,42.0,47.0,16.0,19.0,51.0,81.0,26.0,63.0,101.0,12.0,4.0,7.0,27.0,5.0,15.0,0.0,0.0,0.0,0.0,25.0,5.0,13.0,9.0,2.0,4.0,40.0,10.0,25.0,128900.0,28000.0,91800.0,2020,2
1683,15.0,1236.0,26.0,302.0,1244.0,169.0,25.0,59.0,171.0,52.0,13.0,34.0,54.0,10.0,8.0,6.0,25.0,6.0,23.0,0.0,0.0,0.0,0.0,18.0,11.0,20.0,4.0,6.0,5.0,26.0,12.0,43.0,81100.0,40800.0,158600.0,2020,2
1684,24.0,1513.0,34.0,365.0,1624.0,212.0,21.0,55.0,235.0,197.0,26.0,88.0,209.0,12.0,6.0,8.0,24.0,9.0,33.0,6.0,0.0,0.0,0.0,30.0,11.0,30.0,4.0,3.0,7.0,39.0,19.0,50.0,126300.0,58700.0,206400.0,2020,2
1685,10.0,2420.0,30.0,559.0,2460.0,2485.0,33.0,543.0,2506.0,2442.0,41.0,569.0,2497.0,13.0,5.0,11.0,41.0,8.0,24.0,1.0,0.0,0.0,0.0,39.0,10.0,27.0,5.0,2.0,9.0,56.0,14.0,46.0,182400.0,44200.0,175175.0,2020,2
1686,18.0,188.0,30.0,66.0,204.0,106.0,30.0,61.0,116.0,2533.0,36.0,540.0,2751.0,16.0,2.0,9.0,42.0,11.0,24.0,3.0,0.0,0.0,0.0,44.0,13.0,25.0,7.0,6.0,11.0,62.0,23.0,52.0,202600.0,75700.0,190500.0,2020,2
1687,24.0,1967.0,30.0,420.0,1997.0,2441.0,27.0,464.0,2472.0,2494.0,52.0,600.0,2555.0,19.0,5.0,6.0,48.0,3.0,5.0,4.0,0.0,0.0,0.0,39.0,4.0,11.0,7.0,3.0,1.0,65.0,7.0,17.0,208700.0,20300.0,48700.0,2020,2
1688,16.0,2294.0,29.0,559.0,2335.0,47.0,19.0,25.0,53.0,2494.0,60.0,675.0,2741.0,17.0,3.0,2.0,62.0,5.0,2.0,11.0,0.0,0.0,0.0,44.0,8.0,4.0,14.0,0.0,2.0,77.0,10.0,4.0,280435.0,32900.0,12400.0,2020,2
1689,16.0,56.0,15.0,43.0,63.0,41.0,17.0,17.0,42.0,213.0,23.0,82.0,228.0,12.0,4.0,3.0,55.0,6.0,5.0,3.0,0.0,0.0,0.0,42.0,6.0,5.0,12.0,1.0,2.0,79.0,9.0,10.0,282705.0,27900.0,28000.0,2020,3
1690,10.0,149.0,30.0,77.0,162.0,1236.0,26.0,302.0,1244.0,47.0,16.0,19.0,51.0,12.0,6.0,4.0,63.0,10.0,6.0,2.0,0.0,0.0,0.0,47.0,16.0,11.0,13.0,3.0,6.0,79.0,20.0,12.0,293080.0,65500.0,40800.0,2020,3
1691,28.0,216.0,28.0,64.0,250.0,1513.0,34.0,365.0,1624.0,169.0,25.0,59.0,171.0,16.0,6.0,8.0,59.0,20.0,9.0,0.0,0.0,0.0,0.0,37.0,17.0,11.0,10.0,1.0,3.0,56.0,27.0,19.0,190740.0,89000.0,58700.0,2020,3
1692,24.0,2543.0,26.0,628.0,2584.0,2420.0,30.0,559.0,2460.0,212.0,21.0,55.0,235.0,21.0,7.0,6.0,57.0,6.0,8.0,5.0,0.0,0.0,0.0,46.0,11.0,10.0,13.0,3.0,2.0,72.0,15.0,14.0,246435.0,48100.0,44200.0,2020,3
1693,9.0,125.0,30.0,81.0,142.0,188.0,30.0,66.0,204.0,2485.0,33.0,543.0,2506.0,22.0,4.0,5.0,65.0,12.0,11.0,0.0,0.0,0.0,0.0,49.0,11.0,13.0,11.0,3.0,6.0,78.0,23.0,23.0,260220.0,71600.0,75700.0,2020,3
1694,11.0,2530.0,35.0,539.0,2559.0,1967.0,30.0,420.0,1997.0,106.0,30.0,61.0,116.0,22.0,1.0,2.0,58.0,24.0,3.0,1.0,0.0,0.0,0.0,51.0,22.0,4.0,12.0,8.0,3.0,79.0,39.0,7.0,262715.0,160735.0,20300.0,2020,3
1695,6.0,86.0,26.0,55.0,98.0,2294.0,29.0,559.0,2335.0,2441.0,27.0,464.0,2472.0,19.0,7.0,5.0,64.0,13.0,5.0,9.0,1.0,0.0,0.0,42.0,9.0,8.0,12.0,1.0,0.0,72.0,17.0,10.0,231225.0,50370.0,32900.0,2020,3
1696,17.0,53.0,19.0,37.0,57.0,56.0,15.0,43.0,63.0,47.0,19.0,25.0,53.0,12.0,8.0,3.0,49.0,14.0,6.0,3.0,0.0,0.0,0.0,28.0,16.0,6.0,14.0,4.0,1.0,54.0,23.0,9.0,167350.0,81975.0,27900.0,2020,3
1697,30.0,2584.0,28.0,570.0,2611.0,149.0,30.0,77.0,162.0,41.0,17.0,17.0,42.0,7.0,6.0,4.0,39.0,8.0,10.0,7.0,0.0,0.0,0.0,25.0,12.0,16.0,11.0,5.0,3.0,58.0,16.0,20.0,198940.0,58395.0,65500.0,2020,3
1698,31.0,1336.0,32.0,294.0,1444.0,216.0,28.0,64.0,250.0,1236.0,26.0,302.0,1244.0,15.0,8.0,6.0,54.0,22.0,20.0,12.0,0.0,0.0,0.0,34.0,18.0,17.0,17.0,4.0,1.0,77.0,33.0,27.0,274835.0,106065.0,89000.0,2020,3
1699,22.0,2515.0,29.0,584.0,2578.0,2543.0,26.0,628.0,2584.0,1513.0,34.0,365.0,1624.0,23.0,8.0,6.0,63.0,21.0,6.0,11.0,0.0,0.0,0.0,49.0,19.0,11.0,19.0,2.0,3.0,109.0,29.0,15.0,379950.0,95760.0,48100.0,2020,3
1700,33.0,161.0,29.0,82.0,180.0,125.0,30.0,81.0,142.0,2420.0,30.0,559.0,2460.0,25.0,3.0,7.0,74.0,7.0,12.0,2.0,0.0,0.0,0.0,57.0,14.0,11.0,17.0,6.0,3.0,114.0,17.0,23.0,382470.0,60890.0,71600.0,2020,3
1701,21.0,2528.0,29.0,609.0,2578.0,2530.0,35.0,539.0,2559.0,188.0,30.0,66.0,204.0,24.0,1.0,4.0,91.0,14.0,24.0,2.0,1.0,0.0,0.0,62.0,9.0,22.0,12.0,4.0,8.0,109.0,26.0,39.0,378300.0,74575.0,160735.0,2020,3
1702,17.0,257.0,31.0,110.0,272.0,86.0,26.0,55.0,98.0,1967.0,30.0,420.0,1997.0,24.0,3.0,1.0,84.0,7.0,13.0,10.0,0.0,0.0,0.0,60.0,5.0,9.0,13.0,4.0,1.0,100.0,11.0,17.0,355600.0,31885.0,50370.0,2020,3
1703,41.0,69.0,21.0,47.0,73.0,53.0,19.0,37.0,57.0,2294.0,29.0,559.0,2335.0,26.0,11.0,7.0,76.0,11.0,14.0,4.0,0.0,0.0,0.0,56.0,11.0,16.0,17.0,3.0,4.0,100.0,21.0,23.0,345400.0,92480.0,81975.0,2020,3
1704,76.0,2493.0,33.0,606.0,2720.0,2584.0,28.0,570.0,2611.0,56.0,15.0,43.0,63.0,33.0,9.0,8.0,105.0,22.0,8.0,11.0,0.0,0.0,0.0,62.0,18.0,12.0,31.0,10.0,5.0,135.0,45.0,16.0,475600.0,150470.0,58395.0,2020,3
1705,93.0,2288.0,44.0,633.0,2426.0,1336.0,32.0,294.0,1444.0,149.0,30.0,77.0,162.0,54.0,5.0,6.0,152.0,23.0,22.0,32.0,0.0,0.0,0.0,75.0,20.0,18.0,47.0,6.0,4.0,240.0,43.0,33.0,847700.0,137000.0,106065.0,2020,3
1706,119.0,2470.0,31.0,718.0,2618.0,2515.0,29.0,584.0,2578.0,216.0,28.0,64.0,250.0,78.0,10.0,8.0,229.0,18.0,21.0,32.0,2.0,0.0,0.0,91.0,19.0,19.0,73.0,1.0,2.0,369.0,26.0,29.0,1322300.0,95000.0,95760.0,2020,3
1707,78.0,2549.0,37.0,820.0,2753.0,161.0,29.0,82.0,180.0,2543.0,26.0,628.0,2584.0,98.0,9.0,8.0,332.0,28.0,7.0,37.0,0.0,0.0,0.0,104.0,23.0,14.0,88.0,5.0,6.0,487.0,40.0,17.0,1755195.0,146300.0,60890.0,2020,3
1708,43.0,2427.0,48.0,766.0,2579.0,2528.0,29.0,609.0,2578.0,125.0,30.0,81.0,142.0,96.0,7.0,3.0,357.0,15.0,14.0,16.0,1.0,0.0,0.0,111.0,18.0,9.0,83.0,7.0,4.0,464.0,34.0,26.0,1764895.0,114300.0,74575.0,2020,3
1709,24.0,419.0,29.0,212.0,457.0,257.0,31.0,110.0,272.0,2530.0,35.0,539.0,2559.0,87.0,17.0,1.0,318.0,15.0,7.0,7.0,0.0,0.0,0.0,101.0,15.0,5.0,63.0,5.0,4.0,375.0,26.0,11.0,1477595.0,84800.0,31885.0,2020,3
1710,18.0,268.0,32.0,195.0,308.0,69.0,21.0,47.0,73.0,86.0,26.0,55.0,98.0,63.0,30.0,3.0,245.0,47.0,11.0,5.0,1.0,0.0,0.0,78.0,29.0,11.0,36.0,19.0,3.0,219.0,75.0,21.0,913700.0,276500.0,92480.0,2020,3
1711,19.0,221.0,33.0,111.0,247.0,2493.0,33.0,606.0,2720.0,53.0,19.0,37.0,57.0,41.0,31.0,11.0,154.0,75.0,22.0,7.0,0.0,0.0,0.0,62.0,31.0,18.0,26.0,23.0,10.0,143.0,139.0,45.0,545500.0,486400.0,150470.0,2020,3
1712,42.0,139.0,26.0,67.0,149.0,2288.0,44.0,633.0,2426.0,2584.0,28.0,570.0,2611.0,32.0,37.0,9.0,99.0,92.0,23.0,6.0,0.0,0.0,0.0,62.0,31.0,20.0,29.0,31.0,6.0,114.0,155.0,43.0,394800.0,559400.0,137000.0,2020,3
1713,27.0,2756.0,25.0,1235.0,2859.0,2470.0,31.0,718.0,2618.0,1336.0,32.0,294.0,1444.0,43.0,28.0,5.0,88.0,118.0,18.0,8.0,1.0,0.0,0.0,67.0,42.0,19.0,30.0,34.0,1.0,134.0,193.0,26.0,460400.0,709395.0,95000.0,2020,3
1714,22.0,276.0,30.0,158.0,310.0,2549.0,37.0,820.0,2753.0,2515.0,29.0,584.0,2578.0,53.0,22.0,10.0,88.0,72.0,28.0,5.0,0.0,0.0,0.0,58.0,38.0,23.0,29.0,18.0,5.0,134.0,116.0,40.0,456300.0,496100.0,146300.0,2020,3
1715,30.0,143.0,23.0,111.0,159.0,2427.0,48.0,766.0,2579.0,161.0,29.0,82.0,180.0,53.0,13.0,9.0,76.0,36.0,15.0,8.0,0.0,0.0,0.0,54.0,21.0,18.0,24.0,11.0,7.0,134.0,66.0,34.0,455600.0,272100.0,114300.0,2020,3
1716,22.0,150.0,25.0,114.0,173.0,419.0,29.0,212.0,457.0,2528.0,29.0,609.0,2578.0,42.0,6.0,7.0,74.0,19.0,15.0,18.0,1.0,0.0,0.0,48.0,19.0,15.0,27.0,7.0,5.0,132.0,37.0,26.0,417600.0,145500.0,84800.0,2020,3
1717,12.0,92.0,16.0,59.0,98.0,268.0,32.0,195.0,308.0,257.0,31.0,110.0,272.0,36.0,13.0,17.0,67.0,27.0,47.0,5.0,9.0,0.0,0.0,54.0,22.0,29.0,27.0,8.0,19.0,125.0,40.0,75.0,403000.0,127900.0,276500.0,2020,3
1718,35.0,139.0,25.0,86.0,149.0,221.0,33.0,111.0,247.0,69.0,21.0,47.0,73.0,33.0,24.0,30.0,56.0,17.0,75.0,5.0,0.0,0.0,0.0,54.0,21.0,31.0,27.0,14.0,23.0,111.0,37.0,139.0,369700.0,121400.0,486400.0,2020,3
1719,43.0,190.0,29.0,136.0,212.0,139.0,26.0,67.0,149.0,2493.0,33.0,606.0,2720.0,36.0,16.0,31.0,68.0,25.0,92.0,14.0,0.0,0.0,0.0,66.0,24.0,31.0,29.0,8.0,31.0,117.0,57.0,155.0,397400.0,211100.0,559400.0,2020,3
1720,24.0,155.0,18.0,116.0,176.0,2756.0,25.0,1235.0,2859.0,2288.0,44.0,633.0,2426.0,43.0,13.0,37.0,78.0,19.0,118.0,23.0,4.0,1.0,0.0,71.0,13.0,42.0,32.0,7.0,34.0,151.0,40.0,193.0,512200.0,123800.0,709395.0,2020,4
1721,31.0,108.0,24.0,78.0,124.0,276.0,30.0,158.0,310.0,2470.0,31.0,718.0,2618.0,46.0,13.0,28.0,76.0,15.0,72.0,9.0,1.0,0.0,0.0,72.0,17.0,38.0,33.0,9.0,18.0,167.0,37.0,116.0,555900.0,120700.0,496100.0,2020,4
1722,46.0,92.0,18.0,74.0,102.0,143.0,23.0,111.0,159.0,2549.0,37.0,820.0,2753.0,47.0,10.0,22.0,90.0,15.0,36.0,16.0,1.0,0.0,0.0,66.0,18.0,21.0,29.0,11.0,11.0,164.0,55.0,66.0,555700.0,173100.0,272100.0,2020,4
1723,24.0,2483.0,23.0,821.0,2513.0,150.0,25.0,114.0,173.0,2427.0,48.0,766.0,2579.0,66.0,10.0,13.0,92.0,18.0,19.0,13.0,3.0,0.0,0.0,64.0,19.0,19.0,31.0,7.0,7.0,176.0,33.0,37.0,598600.0,109200.0,145500.0,2020,4
1724,17.0,51.0,18.0,37.0,55.0,92.0,16.0,59.0,98.0,419.0,29.0,212.0,457.0,71.0,16.0,6.0,83.0,8.0,27.0,4.0,1.0,0.0,0.0,62.0,17.0,22.0,29.0,9.0,8.0,175.0,23.0,40.0,610100.0,87400.0,127900.0,2020,4
1725,34.0,72.0,18.0,38.0,76.0,139.0,25.0,86.0,149.0,268.0,32.0,195.0,308.0,71.0,17.0,13.0,81.0,27.0,17.0,8.0,0.0,0.0,0.0,51.0,30.0,21.0,29.0,13.0,14.0,157.0,61.0,37.0,551690.0,200800.0,121400.0,2020,4
1726,28.0,127.0,22.0,71.0,139.0,190.0,29.0,136.0,212.0,221.0,33.0,111.0,247.0,67.0,13.0,24.0,82.0,25.0,25.0,21.0,1.0,0.0,0.0,49.0,24.0,24.0,34.0,10.0,8.0,156.0,67.0,57.0,546690.0,224000.0,211100.0,2020,4
1727,24.0,92.0,20.0,53.0,98.0,155.0,18.0,116.0,176.0,139.0,26.0,67.0,149.0,73.0,17.0,16.0,62.0,16.0,19.0,8.0,2.0,0.0,0.0,46.0,18.0,13.0,31.0,10.0,7.0,159.0,39.0,40.0,526490.0,131100.0,123800.0,2020,4
1728,25.0,157.0,26.0,82.0,187.0,108.0,24.0,78.0,124.0,2756.0,25.0,1235.0,2859.0,79.0,36.0,13.0,57.0,22.0,15.0,11.0,0.0,130.0,0.0,52.0,24.0,17.0,35.0,9.0,9.0,303.0,58.0,37.0,937100.0,200600.0,120700.0,2020,4
1729,25.0,113.0,20.0,60.0,132.0,92.0,18.0,74.0,102.0,276.0,30.0,158.0,310.0,66.0,18.0,13.0,50.0,29.0,15.0,9.0,9.0,0.0,0.0,49.0,22.0,18.0,26.0,12.0,11.0,262.0,79.0,55.0,798000.0,266900.0,173100.0,2020,4
1730,15.0,103.0,18.0,50.0,118.0,2483.0,23.0,821.0,2513.0,143.0,23.0,111.0,159.0,65.0,17.0,10.0,36.0,16.0,18.0,7.0,2.0,0.0,0.0,57.0,16.0,19.0,30.0,8.0,7.0,261.0,38.0,33.0,816100.0,142600.0,109200.0,2020,4
1731,8.0,71.0,17.0,25.0,75.0,51.0,18.0,37.0,55.0,150.0,25.0,114.0,173.0,52.0,32.0,10.0,36.0,14.0,8.0,2.0,1.0,0.0,0.0,55.0,13.0,17.0,20.0,9.0,9.0,98.0,40.0,23.0,340300.0,142190.0,87400.0,2020,4
1732,15.0,65.0,15.0,29.0,71.0,72.0,18.0,38.0,76.0,92.0,16.0,59.0,98.0,39.0,24.0,16.0,27.0,23.0,27.0,7.0,0.0,0.0,1.0,52.0,20.0,30.0,18.0,17.0,13.0,76.0,78.0,61.0,272700.0,261900.0,200800.0,2020,4
1733,25.0,86.0,17.0,36.0,90.0,127.0,22.0,71.0,139.0,139.0,25.0,86.0,149.0,29.0,23.0,17.0,28.0,9.0,25.0,7.0,0.0,0.0,0.0,47.0,13.0,24.0,16.0,5.0,10.0,64.0,41.0,67.0,230100.0,122400.0,224000.0,2020,4
1734,27.0,2582.0,21.0,832.0,2612.0,92.0,20.0,53.0,98.0,190.0,29.0,136.0,212.0,40.0,19.0,13.0,27.0,11.0,16.0,12.0,0.0,0.0,0.0,50.0,19.0,18.0,19.0,13.0,10.0,84.0,184.0,39.0,287100.0,552800.0,131100.0,2020,4
1735,32.0,90.0,20.0,64.0,99.0,157.0,26.0,82.0,187.0,155.0,18.0,116.0,176.0,61.0,23.0,17.0,27.0,7.0,22.0,6.0,0.0,0.0,0.0,57.0,17.0,24.0,22.0,8.0,9.0,111.0,37.0,58.0,383700.0,122800.0,200600.0,2020,4
1736,25.0,88.0,20.0,64.0,99.0,113.0,20.0,60.0,132.0,108.0,24.0,78.0,124.0,76.0,10.0,36.0,40.0,9.0,29.0,8.0,0.0,0.0,0.0,60.0,21.0,22.0,26.0,9.0,12.0,134.0,40.0,79.0,452400.0,140500.0,266900.0,2020,4
1737,16.0,191.0,20.0,116.0,203.0,103.0,18.0,50.0,118.0,92.0,18.0,74.0,102.0,79.0,6.0,18.0,44.0,9.0,16.0,10.0,0.0,0.0,0.0,63.0,17.0,16.0,38.0,3.0,8.0,139.0,21.0,38.0,485200.0,77000.0,142600.0,2020,4
1738,22.0,51.0,13.0,38.0,54.0,71.0,17.0,25.0,75.0,2483.0,23.0,821.0,2513.0,62.0,13.0,17.0,54.0,2.0,14.0,11.0,0.0,0.0,0.0,61.0,14.0,13.0,43.0,6.0,9.0,136.0,15.0,40.0,462100.0,55200.0,142190.0,2020,4
1739,24.0,139.0,18.0,70.0,141.0,65.0,15.0,29.0,71.0,51.0,18.0,37.0,55.0,48.0,21.0,32.0,56.0,8.0,23.0,2.0,0.0,0.0,0.0,56.0,16.0,20.0,36.0,7.0,17.0,112.0,28.0,78.0,384200.0,97900.0,261900.0,2020,4
1740,47.0,85.0,17.0,57.0,94.0,86.0,17.0,36.0,90.0,72.0,18.0,38.0,76.0,41.0,27.0,24.0,54.0,8.0,9.0,14.0,0.0,0.0,130.0,52.0,20.0,13.0,28.0,6.0,5.0,110.0,41.0,41.0,365000.0,134000.0,122400.0,2020,4
1741,35.0,2813.0,25.0,1078.0,2871.0,2582.0,21.0,832.0,2612.0,127.0,22.0,71.0,139.0,74.0,28.0,23.0,58.0,9.0,11.0,11.0,0.0,0.0,0.0,55.0,21.0,19.0,26.0,9.0,13.0,141.0,42.0,184.0,482400.0,151800.0,552800.0,2020,4
1742,30.0,121.0,21.0,88.0,151.0,90.0,20.0,64.0,99.0,92.0,20.0,53.0,98.0,86.0,24.0,19.0,61.0,15.0,7.0,9.0,0.0,0.0,0.0,65.0,19.0,17.0,33.0,11.0,8.0,170.0,51.0,37.0,606995.0,166600.0,122800.0,2020,4
1743,24.0,181.0,26.0,95.0,195.0,88.0,20.0,64.0,99.0,157.0,26.0,82.0,187.0,90.0,10.0,23.0,70.0,12.0,9.0,10.0,0.0,0.0,0.0,65.0,23.0,21.0,35.0,18.0,9.0,177.0,46.0,40.0,647185.0,166800.0,140500.0,2020,4
1744,33.0,202.0,25.0,78.0,233.0,191.0,20.0,116.0,203.0,113.0,20.0,60.0,132.0,68.0,14.0,10.0,71.0,18.0,9.0,17.0,0.0,0.0,0.0,74.0,19.0,17.0,37.0,14.0,3.0,159.0,39.0,21.0,587485.0,128700.0,77000.0,2020,4
1745,23.0,65.0,16.0,42.0,69.0,51.0,13.0,38.0,54.0,103.0,18.0,50.0,118.0,67.0,17.0,6.0,69.0,11.0,2.0,11.0,0.0,0.0,0.0,71.0,14.0,14.0,37.0,4.0,6.0,153.0,27.0,15.0,571090.0,88700.0,55200.0,2020,4
